2013-00000453,Feb 27 2013 02:31:21:000PM,Feb 27 2013 02:00:00:000PM,Feb 27 2013 02:15:00:000PM,1927 ORRINGTON AVE,,Public Contact,,Closed
2013-00000454,Feb 27 2013 05:19:17:000PM,Feb 27 2013 05:19:00:000PM,Feb 27 2013 06:45:00:000PM,633 EMERSON ST,,Public Service,,Closed
2013-00000261,"February 01, 2013 at 8:45:56 AM","February 01, 2013 at 8:38:00 AM","February 01, 2013 at 8:45:00 AM",2220 CAMPUS DR,Cook Hall,Valid alarm activation,,Closed
2013-00000262,"February 01, 2013 at 10:18:54 AM","February 01, 2013 at 9:56:00 AM","February 01, 2013 at 9:57:00 AM",2220 CAMPUS DR,Cook Hall,False alarm activation,,Closed
2013-00000265,"February 01, 2013 at 7:56:00 PM","February 01, 2013 at 7:07:00 PM","February 01, 2013 at 7:50:00 PM",2220 CAMPUS DR,Cook Hall,General assistance,,Closed
2013-00000270,"February 02, 2013 at 10:48:49 PM","February 02, 2013 at 10:40:00 PM","February 02, 2013 at 10:49:00 PM",1801 MAPLE AVE,ITECH,Public Contact,,Closed
2013-00000271,"February 03, 2013 at 2:26:38 AM","February 03, 2013 at 2:26:00 AM","February 03, 2013 at 2:35:00 AM",1603 RIDGE AVE,,Public Service,,Closed
2013-00000272,"February 03, 2013 at 2:46:12 AM","February 03, 2013 at 2:46:00 AM","February 03, 2013 at 2:55:00 AM",1603 RIDGE AVE,,Public Service,,Closed
2013-00000273,"February 03, 2013 at 9:41:00 PM","February 03, 2013 at 9:09:00 PM","February 04, 2013 at 12:15:00 AM",619 EMERSON ST,Urban Affairs,Traffic Arrest,Operating Motor Vehicle with Alcohol Concentration in Blood is Greater than 0.08,Closed
2013-00000273,"February 03, 2013 at 9:41:00 PM","February 03, 2013 at 9:09:00 PM","February 04, 2013 at 12:15:00 AM",619 EMERSON ST,Urban Affairs,Traffic Arrest,Driving Under the Influence - Alcohol,Closed
2013-00000273,"February 03, 2013 at 9:41:00 PM","February 03, 2013 at 9:09:00 PM","February 04, 2013 at 12:15:00 AM",619 EMERSON ST,Urban Affairs,Traffic Arrest,Alcohol Concentration in Blood or Breath is 0.08 more,Closed
2013-00000273,"February 03, 2013 at 9:41:00 PM","February 03, 2013 at 9:09:00 PM","February 04, 2013 at 12:15:00 AM",619 EMERSON ST,Urban Affairs,Traffic Arrest,Disobeyed Stop Sign,Closed
2013-00000275,"February 04, 2013 at 7:04:52 AM","February 04, 2013 at 7:00:00 AM","February 04, 2013 at 7:05:00 AM",2220 CAMPUS DR,Cook Hall,Security Building,,Closed
2013-00000277,"February 04, 2013 at 9:37:10 AM","February 04, 2013 at 9:15:00 AM","February 04, 2013 at 9:20:00 AM",900 FOSTER ST,,Service to Other Agency,,Closed
2013-00000278,"February 04, 2013 at 7:40:41 PM","February 04, 2013 at 7:21:00 PM","February 04, 2013 at 8:45:00 PM",RIDGE AVE AND FOSTER ST,,Service to Other Agency,Failed to Yield to Pedestrian at Crosswalk,Closed
2013-00000281,"February 05, 2013 at 8:46:27 AM","February 05, 2013 at 8:29:00 AM","February 05, 2013 at 8:30:00 AM",2220 CAMPUS DR,Cook Hall,Security Building,,Closed
2013-00000282,"February 05, 2013 at 9:39:18 AM","February 05, 2013 at 8:00:00 AM","February 05, 2013 at 9:17:00 AM",601 UNIVERSITY PL,Scott Hall,Public Contact,,Open
2013-00000286,"February 05, 2013 at 7:45:34 PM","February 05, 2013 at 7:38:00 PM","February 05, 2013 at 7:45:00 PM",2300 NOYES CT,,Public Contact,,Closed
2013-00000287,"February 05, 2013 at 8:19:43 PM","February 05, 2013 at 8:04:00 PM","February 05, 2013 at 8:15:00 PM",1600 SHERIDAN RD,,Public Contact,,Closed
2013-00000289,"February 06, 2013 at 10:47:49 AM","February 06, 2013 at 8:05:00 AM","February 06, 2013 at 9:15:00 AM",2145 SHERIDAN RD,Technological Institute,Burglary,Burglary from Motor Vehicle,Closed
2013-00000291,"February 06, 2013 at 2:41:14 PM","February 05, 2013 at 10:00:00 PM","February 06, 2013 at 12:00:00 AM",2145 SHERIDAN RD,Technological Institute,Lost & found prop,,Open
2013-00000292,"February 06, 2013 at 5:03:40 PM","February 06, 2013 at 3:57:00 PM","February 06, 2013 at 5:00:00 PM",633 EMERSON ST,Student Health,Public Contact,,Closed
2013-00000293,"February 06, 2013 at 7:33:37 PM","February 06, 2013 at 7:33:00 PM","February 06, 2013 at 7:42:00 PM",2324 CAMPUS DR,Ayers,Public Service,,Closed
2013-00000297,"February 07, 2013 at 9:35:29 AM","February 07, 2013 at 9:14:00 AM","February 07, 2013 at 9:35:00 AM",2220 CAMPUS DR,Cook Hall,Valid alarm activation,,Closed
2013-00000304,"February 07, 2013 at 8:17:00 PM","February 07, 2013 at 8:17:00 PM","February 07, 2013 at 8:30:00 PM",1813 HINMAN AVE,Journalism/Advertising,"Accident, personal injury",,Closed
2013-00000305,"February 07, 2013 at 11:06:10 PM","February 07, 2013 at 10:43:00 PM","February 07, 2013 at 11:01:00 PM",1700 MAPLE AVE,,Traffic Arrest,No Driver's License,Closed
2013-00000307,"February 08, 2013 at 3:45:32 AM","February 08, 2013 at 3:45:00 AM","February 08, 2013 at 4:00:00 AM",2220 CAMPUS DR,Cook Hall,Security Building,,Closed
2013-00000308,"February 08, 2013 at 7:33:18 AM","February 07, 2013 at 5:00:00 PM","February 08, 2013 at 7:29:00 AM",1812 CHICAGO AVE,Sociology Department III,Security Building,,Closed
2013-00000312,"February 08, 2013 at 9:27:41 AM","February 08, 2013 at 9:10:00 AM","February 08, 2013 at 9:30:00 AM",1800 MAPLE AVE,,Fire Call,,Closed
2013-00000313,"February 08, 2013 at 5:25:44 PM","February 08, 2013 at 5:01:00 PM","February 08, 2013 at 5:10:00 PM",2220 CAMPUS DR,Cook Hall,False alarm activation,,Closed
2013-00000314,"February 08, 2013 at 9:08:38 PM","February 08, 2013 at 8:54:00 PM","February 08, 2013 at 9:17:00 PM",2220 CAMPUS DR,Cook Hall,Security Building,,Closed
2013-00000315,"February 08, 2013 at 9:50:30 PM","February 08, 2013 at 9:26:00 PM","February 08, 2013 at 10:28:00 PM",1015 DAVIS ST,,Traffic Arrest,No Driver's License,Closed
2013-00000315,"February 08, 2013 at 9:50:30 PM","February 08, 2013 at 9:26:00 PM","February 08, 2013 at 10:28:00 PM",1015 DAVIS ST,,Traffic Arrest,Disobey Traffic Control Device,Closed
2013-00000316,"February 09, 2013 at 1:54:38 AM","February 09, 2013 at 1:45:00 AM","February 09, 2013 at 2:04:00 AM",2060 RIDGE AVE,,Service to Other Agency,,Closed
2013-00000317,"February 09, 2013 at 2:07:15 PM","February 08, 2013 at 8:30:00 AM","February 08, 2013 at 7:00:00 PM",2001 SHERIDAN RD,Jacobs Center,Theft,Theft Over $500,Closed
2013-00000318,"February 09, 2013 at 2:20:01 PM","February 09, 2013 at 3:00:00 AM","February 09, 2013 at 1:00:00 PM",1838 CHICAGO AVE,PARC Hall,Theft,Theft $500 and Under,Closed
2013-00000321,"February 09, 2013 at 7:19:45 PM","February 09, 2013 at 4:30:00 PM","February 09, 2013 at 4:35:00 PM",1818 HINMAN AVE,Philosophy Department II,Damage property,,Closed
2013-00000322,"February 09, 2013 at 7:57:47 PM","February 09, 2013 at 7:20:00 PM","February 09, 2013 at 7:50:00 PM",2324 CAMPUS DR,Ayers,Lost & found prop,,Closed
2013-00000324,"February 09, 2013 at 10:16:55 PM","February 09, 2013 at 11:16:00 PM","February 09, 2013 at 11:20:00 PM",1740 ORRINGTON AVE,,Service to Other Agency,,Closed
2013-00000325,"February 10, 2013 at 12:22:28 AM","February 10, 2013 at 12:18:00 AM","February 10, 2013 at 12:40:00 AM",2349 SHERIDAN RD,Beta Theta Pi,Disorderly Conduct,Fire Department (Tampering with Fire Department Equipment and/or Unlawful Boarding),Closed
2013-00000327,"February 10, 2013 at 1:14:48 AM","February 10, 2013 at 1:14:00 AM","February 10, 2013 at 4:40:00 AM",1927 ORRINGTON AVE,Foster/Walker,Fire Call,,Closed
2013-00000328,"February 10, 2013 at 2:08:29 AM","February 10, 2013 at 2:08:00 AM","February 10, 2013 at 2:20:00 AM",2315 SHERIDAN RD,McCulloch Hall,Public Service,Illegal Consumption by Minor,Closed
2013-00000329,"February 10, 2013 at 2:28:12 AM","February 10, 2013 at 2:21:00 AM","February 10, 2013 at 2:28:00 AM",1900 SHERMAN AVE,,Public Contact,,Closed
2013-00000330,"February 10, 2013 at 3:05:00 AM","February 10, 2013 at 2:59:00 AM","February 10, 2013 at 3:08:00 AM",SHERMAN AVE AND EMERSON ST,,Service to Other Agency,,Closed
2013-00000331,"February 10, 2013 at 9:49:23 AM","February 10, 2013 at 9:27:00 AM","February 10, 2013 at 9:48:00 AM",2311 CAMPUS DR,Sports & Aquatics Center,Public Service,,Closed
2013-00000333,"February 10, 2013 at 5:10:15 PM","February 10, 2013 at 4:55:00 PM","February 10, 2013 at 4:55:00 PM",1847 CAMPUS DR,Parking Structure,Hit and Run,Hit and Run,Closed
2013-00000338,"February 11, 2013 at 1:05:26 PM","February 11, 2013 at 12:58:00 PM","February 11, 2013 at 1:00:00 PM",601 UNIVERSITY PL,Scott Hall,"Accident, personal injury",,Closed
2013-00000339,"February 11, 2013 at 1:18:14 PM","February 08, 2013 at 12:05:00 PM","February 11, 2013 at 8:45:00 AM",1927 ORRINGTON AVE,Foster/Walker,Theft,Theft $500 and Under,Closed
2013-00000340,"February 11, 2013 at 3:15:48 PM","February 11, 2013 at 2:50:00 PM","February 11, 2013 at 3:15:00 PM",633 EMERSON ST,Student Health,Public Service,,Closed
2013-00000341,"February 11, 2013 at 3:22:45 PM","February 11, 2013 at 3:12:00 PM","February 11, 2013 at 4:30:00 PM",633 EMERSON ST,Student Health,Public Service,,Closed
2013-00000342,"February 11, 2013 at 6:00:54 PM","February 11, 2013 at 5:18:00 PM","February 11, 2013 at 7:55:00 PM",2220 CAMPUS DR,Cook Hall,Security Building,,Closed
2013-00000346,"February 12, 2013 at 7:52:42 AM","February 12, 2013 at 7:10:00 AM","February 12, 2013 at 7:30:00 AM",1812 CHICAGO AVE,Sociology Department III,Suspicious Circumstances,,Open
2013-00000352,"February 12, 2013 at 2:50:12 PM","February 12, 2013 at 9:20:00 AM","February 12, 2013 at 11:20:00 AM",2145 SHERIDAN RD,Technological Institute,Lost & found prop,,Closed
2013-00000353,"February 12, 2013 at 3:13:52 PM","February 12, 2013 at 3:00:00 PM","February 12, 2013 at 3:15:00 PM",2145 SHERIDAN RD,Technological Institute,Public Service,,Closed
2013-00000356,"February 13, 2013 at 12:58:57 PM","February 13, 2013 at 11:15:00 AM","February 13, 2013 at 12:10:00 PM",2311 CAMPUS DR,Sports & Aquatics Center,Theft,Theft of Lost Property,Open
2013-00000357,"February 13, 2013 at 2:52:34 PM","February 13, 2013 at 2:52:00 PM","February 13, 2013 at 3:20:00 PM",2400 SHERIDAN RD,Elder Hall,Theft,Possession of Burglary Tools,Closed
2013-00000357,"February 13, 2013 at 2:52:34 PM","February 13, 2013 at 2:52:00 PM","February 13, 2013 at 3:20:00 PM",2400 SHERIDAN RD,Elder Hall,Theft,Theft $500 and Under,Closed
2013-00000360,"February 13, 2013 at 8:46:16 PM","February 13, 2013 at 8:40:00 PM","February 13, 2013 at 8:45:00 PM",2311 CAMPUS DR,Sports & Aquatics Center,Hit and Run,Hit and Run,Open
2013-00000363,"February 14, 2013 at 1:16:56 AM","February 14, 2013 at 1:01:00 AM","February 14, 2013 at 1:17:00 AM",650 EMERSON ST,North Mid-Quad,Public Service,,Closed
2013-00000365,"February 14, 2013 at 9:00:00 AM","February 05, 2013 at 9:00:00 AM","February 14, 2013 at 9:00:00 AM",601 UNIVERSITY PL,Scott Hall,Harassment,Harassment by Telephone,Open
2013-00000366,"February 14, 2013 at 12:57:45 PM","February 13, 2013 at 4:40:00 AM","February 13, 2013 at 5:20:00 AM",2311 CAMPUS DR,Sports & Aquatics Center,Theft,Theft Over $500,Closed
2013-00000367,"February 14, 2013 at 1:32:14 PM","February 12, 2013 at 10:00:00 PM","February 13, 2013 at 8:00:00 AM",1900 SHERIDAN RD,,Property Lost,,Closed
2013-00000369,"February 15, 2013 at 12:28:41 AM","February 15, 2013 at 12:00:00 AM","February 15, 2013 at 12:28:00 AM",1881 SHERIDAN RD,Harris Hall,Suspicious Circumstances,,Closed
2013-00000370,"February 15, 2013 at 3:35:14 AM","February 15, 2013 at 3:35:00 AM","February 15, 2013 at 3:45:00 AM",SHERIDAN RD AND NOYES ST,,Suspicious Circumstances,,Closed
2013-00000371,"February 15, 2013 at 3:40:35 AM","February 15, 2013 at 3:40:00 AM","February 15, 2013 at 3:55:00 AM",1740 ORRINGTON AVE,,Drunkeness,Drunkenness,Referred
2013-00000375,"February 15, 2013 at 3:04:24 PM","February 12, 2013 at 11:00:00 AM","February 12, 2013 at 8:00:00 PM",1999 CAMPUS DR,Norris Center,Theft,Theft of Lost Property,Closed
2013-00000376,"February 15, 2013 at 4:36:25 PM","February 15, 2013 at 10:30:00 AM","February 15, 2013 at 12:30:00 PM",2145 SHERIDAN RD,Technological Institute,Lost & found prop,Theft $500 and Under,Closed
2013-00000378,"February 16, 2013 at 1:12:32 AM","February 16, 2013 at 1:12:00 AM","February 16, 2013 at 1:36:00 AM",636 EMERSON ST,Pi Beta Phi,Drunkeness,Drunkenness,Referred
2013-00000379,"February 16, 2013 at 2:06:18 AM","February 16, 2013 at 2:05:00 AM","February 16, 2013 at 2:12:00 AM",1710 ORRINGTON AVE,,Public Contact,,Closed
2013-00000380,"February 16, 2013 at 4:03:29 AM","February 16, 2013 at 3:55:00 AM","February 16, 2013 at 4:33:00 AM",2245 SHERIDAN RD,Sargent Hall,Sex offenses,Battery,Referred
2013-00000380,"February 16, 2013 at 4:03:29 AM","February 16, 2013 at 3:55:00 AM","February 16, 2013 at 4:33:00 AM",2245 SHERIDAN RD,Sargent Hall,Sex offenses,Criminal Sexual Abuse,Referred
2013-00000382,"February 16, 2013 at 10:47:44 AM","February 16, 2013 at 10:46:00 AM","February 16, 2013 at 10:47:00 AM",2220 CAMPUS DR,Cook Hall,False alarm activation,,Closed
2013-00000383,"February 17, 2013 at 12:21:43 AM","February 17, 2013 at 12:09:00 AM","February 17, 2013 at 12:15:00 AM",1740 ORRINGTON AVE,,Service to Other Agency,,Closed
2013-00000384,"February 17, 2013 at 4:35:39 AM","February 17, 2013 at 4:16:00 AM","February 17, 2013 at 4:30:00 AM",2313 SHERIDAN RD,Chi Psi,Public Service,,Closed
2013-00000385,"February 17, 2013 at 9:34:54 AM","February 17, 2013 at 9:27:00 AM","February 17, 2013 at 9:35:00 AM",SIMPSON ST AND GREEN BAY RD,,Public Service,,Closed
2013-00000387,"February 17, 2013 at 1:17:16 PM","February 15, 2013 at 4:00:00 PM","February 15, 2013 at 5:00:00 PM",2323 CAMPUS DR,,Theft,Theft $500 and Under,Closed
2013-00000393,"February 18, 2013 at 10:41:46 AM","February 18, 2013 at 10:20:00 AM","February 18, 2013 at 10:30:00 AM",1845 SHERIDAN RD,Fisk Hall,Public Service,,Closed
2013-00000395,"February 18, 2013 at 12:33:01 PM","October 15, 2012 at 11:32:00 AM","February 18, 2013 at 11:32:00 AM",1881 SHERIDAN RD,Harris Hall,Public Contact,,Closed
2013-00000401,"February 19, 2013 at 3:21:10 PM","February 18, 2013 at 12:30:00 PM","February 18, 2013 at 1:00:00 PM",1835 HINMAN AVE,Hinman Dorm,Theft,Theft $500 and Under,Open
2013-00000404,"February 20, 2013 at 3:01:56 PM","February 20, 2013 at 3:01:00 PM","February 20, 2013 at 3:20:00 PM",1800 SHERMAN AVE,,Service to Other Agency,,Closed
2013-00000406,"February 21, 2013 at 1:40:43 AM","February 21, 2013 at 1:22:00 AM","February 21, 2013 at 1:40:00 AM",2220 CAMPUS DR,Cook Hall,Security Building,,Closed
2013-00000407,"February 21, 2013 at 8:24:35 AM","February 21, 2013 at 8:10:00 AM","February 21, 2013 at 8:25:00 AM",1801 MAPLE AVE,ITECH,Public Service,,Closed
2013-00000416,"February 22, 2013 at 6:50:39 PM","February 22, 2013 at 6:00:00 PM","February 22, 2013 at 7:00:00 PM",1915 MAPLE AVE,Engelhart Hall,Public Service,,Closed
2013-00000417,"February 23, 2013 at 3:12:13 AM","February 23, 2013 at 2:55:00 AM","February 23, 2013 at 3:12:00 AM",CHURCH ST AND ORRINGTON AVE,,Public Contact,,Closed
2013-00000420,"February 23, 2013 at 9:21:03 AM","February 23, 2013 at 9:09:00 AM","February 23, 2013 at 10:00:00 AM",2200 CAMPUS DR,Pancoe,Public Contact,,Open
2013-00000421,"February 23, 2013 at 6:42:14 PM","February 23, 2013 at 5:32:00 PM","February 23, 2013 at 6:00:00 PM",2145 SHERIDAN RD,Technological Institute,Public Service,,Closed
2013-00000424,"February 24, 2013 at 12:18:48 AM","February 24, 2013 at 12:02:00 AM","February 24, 2013 at 12:08:00 AM",714 FOSTER ST,,Service to Other Agency,,Closed
2013-00000425,"February 24, 2013 at 12:30:00 AM","February 24, 2013 at 12:02:00 AM","February 24, 2013 at 2:00:00 AM",640 LINCOLN ST,,Damage property,Criminal Damage to a Building (Not HIs/Her Own) ,Referred
2013-00000426,"February 24, 2013 at 9:21:18 AM","February 24, 2012 at 8:56:00 AM","February 24, 2012 at 9:25:00 AM",1819 HINMAN AVE,UP,Suspicious Circumstances,,Closed
2013-00000430,"February 25, 2013 at 1:27:32 AM","February 25, 2013 at 1:24:00 AM","February 25, 2013 at 2:20:00 AM",1927 ORRINGTON AVE,Foster/Walker,Public Service,,Closed
2013-00000435,"February 25, 2013 at 11:06:35 AM","February 25, 2013 at 6:00:00 AM","February 25, 2013 at 10:30:00 AM",1801 MAPLE AVE,ITECH,Theft,Theft $500 and Under,Closed
2013-00000437,"February 25, 2013 at 12:47:50 PM","February 25, 2013 at 12:47:00 PM","February 25, 2013 at 2:40:00 PM",990 GROVE ST,,Public Service,,Closed
2013-00000438,"February 25, 2013 at 2:27:18 PM","February 25, 2013 at 11:00:00 AM","February 25, 2013 at 1:00:00 PM",825 NOYES ST,,Lost & found prop,,Closed
2013-00000439,"February 25, 2013 at 3:40:00 PM","February 25, 2013 at 3:19:00 PM","February 25, 2013 at 4:30:00 PM",2145 SHERIDAN RD,Technological Institute,Suspicious Person(s),,Closed
2013-00000440,"February 25, 2013 at 4:20:30 PM","February 25, 2013 at 4:07:00 PM","February 25, 2013 at 4:30:00 PM",2400 SHERIDAN RD,Elder Hall,Service to Other Agency,,Referred to Evanston PD
2013-00000441,"February 26, 2013 at 2:36:58 AM","February 26, 2013 at 1:46:00 AM","February 26, 2013 at 2:28:00 AM",NOYES ST AND SHERMAN AVE,,Service to Other Agency,,Closed
2013-00000443,"February 26, 2013 at 1:51:05 PM","February 27, 2013 at 1:35:00 PM","February 27, 2013 at 1:45:00 PM",1725 ORRINGTON AVE,McManus Living Center,Public Service,,Closed
2013-00000444,"February 26, 2013 at 2:16:27 PM","February 26, 2013 at 1:55:00 PM","February 26, 2013 at 2:30:00 PM",2145 SHERIDAN RD,Technological Institute,Public Service,,Closed
2013-00000445,"February 26, 2013 at 2:36:41 PM","February 22, 2013 at 9:00:00 PM","February 23, 2013 at 9:00:00 AM",1999 CAMPUS DR,Norris Center,Lost & found prop,,Closed
2013-00000449,"February 27, 2013 at 1:42:54 AM","February 27, 2013 at 1:42:00 AM","February 27, 2013 at 1:57:00 AM",MAPLE AVE AND FOSTER ST,,Service to Other Agency,,Closed
2013-00000451,"February 27, 2013 at 10:12:31 AM","February 27, 2013 at 9:50:00 AM","February 27, 2013 at 10:20:00 AM",HINMAN AVE AND CLARK ST,,Traffic offenses,Possession of Cannabis Prohibited,Open
2013-00000451,"February 27, 2013 at 10:12:31 AM","February 27, 2013 at 9:50:00 AM","February 27, 2013 at 10:20:00 AM",HINMAN AVE AND CLARK ST,,Traffic offenses,Operate Uninsured Motor Vehicle,Open
2013-00000451,"February 27, 2013 at 10:12:31 AM","February 27, 2013 at 9:50:00 AM","February 27, 2013 at 10:20:00 AM",HINMAN AVE AND CLARK ST,,Traffic offenses,No Valid Registration,Open
2013-00000452,"February 27, 2013 at 1:59:48 PM","February 23, 2013 at 1:30:00 PM","February 23, 2013 at 6:00:00 PM",1835 HINMAN AVE,Hinman Dorm,Theft,Theft Over $500,Closed
2013-00000453,"February 27, 2013 at 2:31:21 PM","February 27, 2013 at 2:00:00 PM","February 27, 2013 at 2:15:00 PM",1927 ORRINGTON AVE,Foster/Walker,Public Contact,,Closed
2013-00000454,"February 27, 2013 at 5:19:17 PM","February 27, 2013 at 5:19:00 PM","February 27, 2013 at 6:45:00 PM",633 EMERSON ST,Student Health,Public Service,,Closed
2013-00000460,Mar  1 2013 12:45:00:000AM,Mar  1 2013 12:24:00:000AM,Mar  1 2013 02:32:00:000AM,2100 SHERIDAN RD,,Traffic Arrest,Driver's License Not on Person-Failure to Display,Closed
2013-00000460,Mar  1 2013 12:45:00:000AM,Mar  1 2013 12:24:00:000AM,Mar  1 2013 02:32:00:000AM,2100 SHERIDAN RD,,Traffic Arrest,Alcohol Concentration in Blood or Breath is 0.08 more,Closed
2013-00000460,Mar  1 2013 12:45:00:000AM,Mar  1 2013 12:24:00:000AM,Mar  1 2013 02:32:00:000AM,2100 SHERIDAN RD,,Traffic Arrest,Speeding-Over Statutory Limit,Closed
2013-00000460,Mar  1 2013 12:45:00:000AM,Mar  1 2013 12:24:00:000AM,Mar  1 2013 02:32:00:000AM,2100 SHERIDAN RD,,Traffic Arrest,Driving Under the Influence - Alcohol,Closed
2013-00000461,Mar  1 2013 02:09:43:000AM,Mar  1 2013 01:52:00:000AM,Mar  1 2013 02:10:00:000AM,2650 RIDGE AVE,,Service to Other Agency,Illegal Consumption by Minor,Closed
2013-00000462,Mar  1 2013 08:23:54:000AM,Mar  1 2013 08:12:00:000AM,Mar  1 2013 09:50:00:000AM,601 UNIVERSITY PL,,Trespass,Criminal Trespass to land,Closed
2013-00000467,Mar  2 2013 10:11:50:000AM,Mar  2 2013 10:07:00:000AM,Mar  2 2013 10:20:00:000AM,640 LINCOLN ST,,Security Building,,Closed
2013-00000468,Mar  2 2013 11:15:15:000AM,Mar  2 2013 11:12:00:000AM,Mar  2 2013 11:25:00:000AM,2220 CAMPUS DR,,Valid alarm activation,,Closed
2013-00000469,Mar  2 2013 01:24:32:000PM,Mar  2 2013 01:24:00:000PM,Mar  2 2013 01:30:00:000PM, 507 LEE ST ,,Service to Other Agency,,Closed
2013-00000472,Mar  3 2013 09:27:38:000AM,Mar  3 2013 09:21:00:000AM,Mar  3 2013 09:34:00:000AM,2220 CAMPUS DR,,Security Building,,Closed
2013-00000473,Mar  3 2013 12:38:09:000PM,Mar  3 2013 12:14:00:000PM,Mar  3 2013 01:00:00:000PM,1932 MAPLE AVE,,Public Contact,,Closed
2013-00000474,Mar  3 2013 06:52:45:000PM,Jan 20 2013 05:30:00:000PM,Jan 21 2013 08:30:00:000AM,1927 ORRINGTON AVE,,Theft,Theft Over $500,Closed
2013-00000475,Mar  3 2013 11:17:01:000PM,Mar  3 2013 11:00:00:000PM,Mar  3 2013 11:15:00:000PM,726 UNIVERSITY PL,,Public Service,Alcoholic Beverages(Consumption/Possession In Public),Referred
2013-00000475,Mar  3 2013 11:17:01:000PM,Mar  3 2013 11:00:00:000PM,Mar  3 2013 11:15:00:000PM,726 UNIVERSITY PL,,Public Service,Fraudulent Identification-no person shall carry or use,Referred
2013-00000476,Mar  3 2013 11:59:00:000PM,Mar  1 2013 04:00:00:000PM,Mar  3 2013 11:30:00:000PM,1838 CHICAGO AVE,,Theft,Theft Over $500,Closed
2013-00000485,Mar  4 2013 02:17:05:000PM,Mar  3 2013 05:00:00:000PM,Mar  3 2013 05:00:00:000PM, 528 DEMPSTER ST ,,Service to Other Agency,Theft Over $500,Closed
2013-00000486,Mar  4 2013 02:57:50:000PM,Mar  4 2013 02:50:00:000PM,Mar  4 2013 02:55:00:000PM,601 UNIVERSITY PL,,Public Service,,Closed
2013-00000487,Mar  4 2013 07:15:53:000PM,Mar  4 2013 07:02:00:000PM,Mar  4 2013 07:25:00:000PM, CLARK ST,,Service to Other Agency,,Closed
2013-00000489,Mar  5 2013 04:25:01:000PM,Mar  5 2013 04:19:00:000PM,Mar  5 2013 04:30:00:000PM,1800 SHERIDAN RD,,Service to Other Agency,,Closed
2013-00000491,Mar  5 2013 09:04:12:000PM,Mar  5 2013 08:20:00:000PM,Mar  5 2013 08:25:00:000PM,1611 RIDGE AVE,,Public Contact,,Closed
2013-00000492,Mar  6 2013 12:56:23:000AM,Mar  6 2013 12:56:00:000AM,Mar  6 2013 05:25:00:000AM,2305 SHERIDAN RD,,Battery,Battery,Open
2013-00000492,Mar  6 2013 12:56:23:000AM,Mar  6 2013 12:56:00:000AM,Mar  6 2013 05:25:00:000AM,2305 SHERIDAN RD,,Battery,"Resist, Obstruct, Disarm an Officer",Open
2013-00000492,Mar  6 2013 12:56:23:000AM,Mar  6 2013 12:56:00:000AM,Mar  6 2013 05:25:00:000AM,2305 SHERIDAN RD,,Battery,Criminal Trespass to land,Open
2013-00000497,Mar  6 2013 08:51:56:000PM,Mar  6 2013 05:00:00:000PM,Mar  6 2013 07:30:00:000PM,1870 CAMPUS DR,,Theft,Theft Over $500,Closed
2013-00000499,Mar  7 2013 08:22:56:000AM,Mar  7 2013 08:18:00:000AM,Mar  7 2013 08:35:00:000AM,2400 SHERIDAN RD,,Service to Other Agency,,Closed
2013-00000503,Mar  7 2013 02:23:10:000PM,Mar  4 2013 08:00:00:000PM,Mar  4 2013 08:00:00:000PM,1847 CAMPUS DR,,Damage property,,Closed
2013-00000505,Mar  7 2013 03:07:28:000PM,Mar  7 2013 03:07:00:000PM,Mar  7 2013 03:30:00:000PM,2145 SHERIDAN RD,,Fire Call,,Closed
2013-00000506,Mar  7 2013 09:27:54:000PM,Mar  7 2013 09:20:00:000PM,Mar  7 2013 09:28:00:000PM,1700 BENSON AVE,,Public Contact,,Closed
2013-00000507,Mar  8 2013 12:17:03:000AM,Mar  8 2013 12:10:00:000AM,Mar  8 2013 01:11:00:000AM,1600 RIDGE AVE,,Traffic Arrest,Disobeyed Stop Sign,Closed
2013-00000507,Mar  8 2013 12:17:03:000AM,Mar  8 2013 12:10:00:000AM,Mar  8 2013 01:11:00:000AM,1600 RIDGE AVE,,Traffic Arrest,"Suspend, Revoked Driver's License",Closed
2013-00000509,Mar  8 2013 07:00:35:000AM,Mar  8 2013 06:48:00:000AM,Mar  8 2013 07:00:00:000AM,1720 ORRINGTON AVE,,Service to Other Agency,,Closed
2013-00000513,Mar  8 2013 10:50:46:000AM,Mar  8 2013 10:45:00:000AM,Mar  8 2013 11:05:00:000AM,2169 CAMPUS DR,,Public Service,,Closed
2013-00000515,Mar  8 2013 08:23:56:000PM,Mar  8 2013 10:00:00:000AM,Mar  8 2013 08:15:00:000PM,2001 SHERIDAN RD,,Theft,Theft $500 and Under,Open
2013-00000516,Mar  8 2013 08:39:45:000PM,Mar  8 2013 08:39:00:000PM,Mar  8 2013 08:51:00:000PM,1927 ORRINGTON AVE,,Public Service,,Closed
2013-00000518,Mar  9 2013 11:59:31:000AM,Mar  9 2013 11:54:00:000AM,Mar  9 2013 12:20:00:000PM,1999 CAMPUS DR,,Public Service,,Closed
2013-00000519,Mar 10 2013 06:40:39:000AM,Mar 10 2013 06:39:00:000AM,Mar 10 2013 06:55:00:000AM,1835 HINMAN AVE,,Public Service,,Closed
2013-00000526,Mar 11 2013 12:54:16:000PM,Mar  9 2013 12:00:00:000AM,Mar  9 2013 02:00:00:000AM,625 UNIVERSITY PL,,Theft,Theft Over $500,Open
